beta	gamma
1.5155401333457712	0.401376208532861
1.5155401333457712	0.401376208532861
1.5155401333457712	0.401376208532861
1.5155401333457712	0.401376208532861
1.5198050893012804	0.389683225347321
1.5198050893012804	0.389683225347321
1.5196646401626017	0.39808134675919415
1.5196646401626017	0.39808134675919415
1.5196646401626017	0.39808134675919415
1.5196646401626017	0.39808134675919415
1.5212582643654058	0.39560894897201426
1.5212582643654058	0.39560894897201426
1.5212582643654058	0.39560894897201426
1.5212582643654058	0.39560894897201426
1.5212582643654058	0.39560894897201426
1.5212582643654058	0.39560894897201426
1.5212582643654058	0.39560894897201426
1.5212582643654058	0.39560894897201426
1.5212582643654058	0.39560894897201426
1.5212582643654058	0.39560894897201426
1.5212582643654058	0.39560894897201426
1.5212582643654058	0.39560894897201426
1.5212582643654058	0.39560894897201426
1.5212582643654058	0.39560894897201426
1.507185509095314	0.39882847647257474
1.507185509095314	0.39882847647257474
1.507185509095314	0.39882847647257474
1.507185509095314	0.39882847647257474
1.518986652002437	0.4009338530605391
1.518986652002437	0.4009338530605391
1.518986652002437	0.4009338530605391
1.518986652002437	0.4009338530605391
1.518986652002437	0.4009338530605391
1.518986652002437	0.4009338530605391
1.518986652002437	0.4009338530605391
1.518986652002437	0.4009338530605391
1.518986652002437	0.4009338530605391
1.5341283943801989	0.39148686952290823
1.5341283943801989	0.39148686952290823
1.5312054579668783	0.39845444326077434
1.5312054579668783	0.39845444326077434
1.5312054579668783	0.39845444326077434
1.495609563076524	0.40163838603533
1.495609563076524	0.40163838603533
1.495609563076524	0.40163838603533
1.495609563076524	0.40163838603533
1.495609563076524	0.40163838603533
1.495609563076524	0.40163838603533
1.495609563076524	0.40163838603533
1.495609563076524	0.40163838603533
1.495609563076524	0.40163838603533
1.5177087262236473	0.39382097411051015
1.5177087262236473	0.39382097411051015
1.5177087262236473	0.39382097411051015
1.5177087262236473	0.39382097411051015
1.5177087262236473	0.39382097411051015
1.5177087262236473	0.39382097411051015
1.5177087262236473	0.39382097411051015
1.5177087262236473	0.39382097411051015
1.5177087262236473	0.39382097411051015
1.5177087262236473	0.39382097411051015
1.5177087262236473	0.39382097411051015
1.5177087262236473	0.39382097411051015
1.5177087262236473	0.39382097411051015
1.5177087262236473	0.39382097411051015
1.5255374582423282	0.3986731246879561
1.5255374582423282	0.3986731246879561
1.5255374582423282	0.3986731246879561
1.5255374582423282	0.3986731246879561
